,transfrom__WorkLifeBalance,transform_num__MonthlyIncome,Ordinal_Encoding__PerformanceRating,OneHot_Encoding__Department_HR,OneHot_Encoding__Department_IT,OneHot_Encoding__Department_Marketing,OneHot_Encoding__Department_Sales,OneHot_Encoding__Gender_Male,OneHot_Encoding__Overtime_Yes,remainder__Age,remainder__JobLevel,remainder__YearsAtCompany,remainder__DistanceFromHome,remainder__NumCompaniesWorked,remainder__SatisfactionScore,Attrition
1052,3.0,37575.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,1.0,13.0,14.0,9.0,2.0,0
1053,3.0,83647.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,3.0,24.0,3.0,5.0,2.0,0
1054,0.0,48993.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,3.0,0.0,32.0,1.0,2.0,0
1055,2.0,66821.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,3.0,2.0,43.0,1.0,1.0,1
1056,2.0,59567.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,2.0,25.0,36.0,3.0,3.0,0
1057,2.0,46214.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,17.0,17.0,8.0,6.0,0
1058,2.0,50032.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,28.0,2.0,8.0,3.0,2.0,7.0,0
1059,1.0,88081.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,3.0,22.0,10.0,5.0,1.0,0
1060,2.0,59626.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,20.0,40.0,1.0,5.0,0
1061,2.0,71144.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,4.0,0.0,18.0,0.0,5.0,0
1062,1.0,60330.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,43.0,2.0,20.0,3.0,4.0,1.0,0
1063,3.0,46341.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,1.0,26.0,39.0,7.0,4.0,0
1064,2.0,25351.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,57.0,1.0,5.0,10.0,9.0,10.0,0
1065,3.0,77874.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,27.0,9.0,9.0,1.0,0
1066,1.0,47418.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,2.0,16.0,11.0,1.0,1.0,0
1067,1.0,59626.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,3.0,2.0,33.0,9.0,7.0,0
1068,2.0,62605.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,28.0,3.0,11.0,36.0,8.0,7.0,0
1069,0.0,84633.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,11.0,26.0,7.0,3.0,0
1070,3.0,72386.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,55.0,4.0,1.0,27.0,2.0,7.0,0
1071,0.0,101833.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,4.0,21.0,38.0,0.0,3.0,0
1072,2.0,44602.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,1.0,22.0,22.0,3.0,2.0,0
1073,2.0,90617.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,3.0,29.0,26.0,7.0,10.0,0
1074,2.0,25190.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,1.0,4.0,22.0,2.0,4.0,0
1075,0.0,29072.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,1.0,8.0,5.0,9.0,10.0,0
1076,2.0,82219.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,24.0,3.0,20.0,35.0,1.0,3.0,1
1077,2.0,47266.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,57.0,2.0,10.0,2.0,6.0,7.0,0
1078,1.0,32678.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,1.0,4.0,35.0,3.0,1.0,1
1079,3.0,74049.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,34.0,1.0,34.0,9.0,5.0,6.0,0
1080,1.0,53437.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,26.0,18.0,4.0,2.0,0
1081,2.0,74567.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,1.0,43.0,1.0,8.0,0
1082,2.0,49347.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,23.0,12.0,9.0,5.0,0
1083,1.0,47393.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,1.0,30.0,3.0,1.0,3.0,0
1084,3.0,75480.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,2.0,32.0,18.0,8.0,10.0,0
1085,2.0,66412.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,2.0,29.0,38.0,9.0,7.0,0
1086,0.0,107459.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.0,4.0,27.0,7.0,1.0,2.0,0
1087,2.0,49641.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,1.0,30.0,33.0,7.0,5.0,0
1088,2.0,45931.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,2.0,10.0,6.0,7.0,8.0,0
1089,2.0,59626.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,3.0,22.0,18.0,0.0,1.0,0
1090,2.0,66160.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,4.0,1.0,22.0,0.0,1.0,0
1091,0.0,87329.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,3.0,26.0,39.0,3.0,3.0,0
1092,1.0,107586.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,4.0,34.0,9.0,1.0,3.0,0
1093,3.0,25582.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,1.0,35.0,0.0,7.0,1
1094,0.0,54276.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,2.0,20.0,23.0,8.0,6.0,0
1095,3.0,43519.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,2.0,4.0,12.0,2.0,7.0,0
1096,0.0,91428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,20.0,24.0,0.0,4.0,0
1097,3.0,53912.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,1.0,28.0,40.0,1.0,2.0,0
1098,2.0,31591.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,19.0,9.0,7.0,2.0,0
1099,2.0,56080.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,19.0,13.0,4.0,10.0,0
1100,1.0,41722.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,43.0,1.0,24.0,40.0,6.0,1.0,1
1101,0.0,24499.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,32.0,1.0,1.0,42.0,5.0,9.0,0
1102,1.0,129973.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,40.0,5.0,31.0,17.0,0.0,7.0,0
1103,1.0,58604.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,2.0,25.0,7.0,5.0,10.0,0
1104,1.0,58780.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,57.0,3.0,5.0,17.0,6.0,3.0,0
1105,2.0,51766.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,3.0,2.0,24.0,3.0,2.0,0
1106,2.0,80101.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2.0,32.0,2.0,7.0,3.0,0
1107,2.0,25629.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,0.0,35.0,7.0,7.0,1
1108,2.0,14150.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,1.0,4.0,28.0,6.0,5.0,0
1109,2.0,55360.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,2.0,12.0,19.0,1.0,3.0,0
1110,2.0,70660.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,3.0,18.0,33.0,5.0,9.0,0
1111,2.0,47682.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,44.0,2.0,11.0,21.0,5.0,2.0,0
1112,2.0,46993.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,24.0,10.0,6.0,7.0,0
1113,3.0,87699.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,2.0,34.0,9.0,5.0,10.0,0
1114,1.0,79176.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,4.0,11.0,38.0,1.0,6.0,0
1115,0.0,111808.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,43.0,4.0,29.0,6.0,7.0,6.0,0
1116,2.0,69770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,4.0,4.0,42.0,3.0,7.0,0
1117,1.0,86156.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,37.0,3.0,33.0,35.0,8.0,6.0,0
1118,3.0,61370.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,2.0,21.0,18.0,7.0,2.0,0
1119,3.0,68530.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,3.0,12.0,19.0,2.0,5.0,0
1120,0.0,3406.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0,2.0,5.0,2.0,3.0,0
1121,1.0,83757.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,3.0,19.0,25.0,7.0,9.0,0
1122,2.0,77165.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,45.0,3.0,30.0,11.0,1.0,8.0,0
1123,2.0,21924.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,4.0,10.0,8.0,10.0,0
1124,1.0,89565.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,3.0,23.0,17.0,3.0,2.0,0
1125,2.0,123655.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,32.0,36.0,5.0,1.0,0
1126,2.0,24221.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,1.0,7.0,26.0,2.0,4.0,0
1127,1.0,91002.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,4.0,23.0,31.0,2.0,4.0,0
1128,0.0,48543.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,19.0,32.0,2.0,10.0,0
1129,2.0,77190.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,3.0,15.0,21.0,9.0,2.0,0
1130,1.0,46266.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,2.0,11.0,18.0,1.0,7.0,0
1131,3.0,46705.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,57.0,2.0,12.0,18.0,7.0,3.0,0
1132,2.0,96495.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,4.0,24.0,1.0,8.0,7.0,0
1133,2.0,107132.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,4.0,31.0,14.0,7.0,7.0,0
1134,3.0,83496.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,3.0,23.0,8.0,9.0,1.0,0
1135,3.0,24203.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,41.0,1.0,8.0,2.0,2.0,6.0,0
1136,2.0,95762.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,4.0,22.0,15.0,6.0,4.0,0
1137,1.0,36247.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,58.0,1.0,12.0,34.0,9.0,8.0,0
1138,2.0,100305.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,4.0,31.0,36.0,1.0,8.0,0
1139,2.0,50544.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,37.0,2.0,14.0,1.0,3.0,3.0,0
1140,1.0,12744.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,57.0,1.0,4.0,21.0,5.0,4.0,0
1141,3.0,79850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,21.0,42.0,4.0,1.0,1
1142,1.0,24363.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,58.0,1.0,15.0,1.0,8.0,10.0,0
1143,0.0,34140.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,32.0,1.0,9.0,32.0,9.0,2.0,0
1144,0.0,59626.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,23.0,20.0,3.0,7.0,0
1145,2.0,27764.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,42.0,1.0,17.0,36.0,4.0,7.0,0
1146,2.0,36218.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,41.0,1.0,17.0,39.0,3.0,9.0,0
1147,1.0,35466.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,6.0,30.0,7.0,10.0,0
1148,1.0,43867.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,3.0,7.0,7.0,9.0,0
1149,1.0,36466.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,25.0,22.0,2.0,9.0,0
1150,2.0,50741.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,47.0,3.0,4.0,10.0,0.0,6.0,0
1151,0.0,33626.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,15.0,8.0,5.0,8.0,0
1152,3.0,126230.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,34.0,27.0,1.0,9.0,0
1153,1.0,96366.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,4.0,25.0,10.0,1.0,7.0,0
1154,3.0,32814.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0,17.0,14.0,2.0,4.0,0
1155,2.0,96764.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,3.0,28.0,11.0,7.0,4.0,0
1156,2.0,99569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,22.0,6.0,2.0,6.0,0
1157,1.0,111918.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,5.0,13.0,21.0,6.0,4.0,0
1158,0.0,66437.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,48.0,3.0,14.0,33.0,9.0,7.0,0
1159,3.0,55790.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,1.0,32.0,19.0,9.0,8.0,0
1160,3.0,90693.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,3.0,24.0,39.0,8.0,8.0,1
1161,2.0,59626.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,3.0,20.0,24.0,7.0,8.0,0
1162,2.0,79938.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,16.0,18.0,0.0,2.0,0
1163,2.0,64723.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,2.0,22.0,35.0,6.0,10.0,0
1164,2.0,84962.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,41.0,4.0,16.0,43.0,6.0,2.0,0
1165,1.0,105502.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,5.0,13.0,37.0,7.0,2.0,0
1166,2.0,57488.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,1.0,28.0,19.0,9.0,2.0,0
1167,2.0,44816.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,1.0,19.0,24.0,4.0,4.0,0
1168,2.0,52558.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,1.0,29.0,34.0,9.0,5.0,0
1169,3.0,82249.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,55.0,4.0,18.0,22.0,8.0,4.0,0
1170,1.0,57624.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,12.0,4.0,8.0,5.0,0
1171,1.0,64900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,3.0,17.0,10.0,7.0,4.0,0
1172,2.0,59337.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,2.0,22.0,2.0,5.0,7.0,0
1173,2.0,72137.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,32.0,8.0,5.0,10.0,0
1174,1.0,47547.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,53.0,2.0,17.0,33.0,0.0,1.0,1
1175,2.0,51735.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,56.0,2.0,8.0,38.0,5.0,1.0,0
1176,3.0,84817.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.0,3.0,32.0,43.0,3.0,2.0,0
1177,1.0,118976.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,5.0,31.0,28.0,3.0,1.0,0
1178,2.0,91729.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,55.0,4.0,16.0,10.0,1.0,10.0,0
1179,2.0,99443.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,4.0,18.0,1.0,3.0,10.0,0
1180,2.0,79529.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,2.0,26.0,34.0,4.0,3.0,0
1181,3.0,45495.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,5.0,3.0,4.0,6.0,0
1182,2.0,104278.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,34.0,9.0,4.0,10.0,0
1183,2.0,104327.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,4.0,33.0,5.0,3.0,6.0,0
1184,2.0,53758.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,19.0,42.0,0.0,1.0,0
1185,2.0,53631.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,29.0,2.0,24.0,10.0,9.0,6.0,0
1186,2.0,18576.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,37.0,1.0,3.0,12.0,7.0,5.0,0
1187,3.0,68163.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,9.0,18.0,2.0,7.0,0
1188,2.0,37168.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,9.0,21.0,1.0,6.0,0
1189,1.0,58037.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,2.0,23.0,21.0,8.0,7.0,0
1190,1.0,35484.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,1.0,20.0,1.0,6.0,2.0,0
1191,0.0,46138.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,2.0,10.0,3.0,8.0,1.0,0
1192,0.0,111729.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,26.0,5.0,1.0,7.0,0
1193,2.0,36100.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,57.0,1.0,15.0,25.0,8.0,9.0,0
1194,2.0,81221.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,25.0,8.0,9.0,2.0,0
1195,2.0,71494.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,3.0,29.0,17.0,8.0,7.0,0
1196,2.0,92800.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,4.0,15.0,9.0,8.0,3.0,0
1197,3.0,29940.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,6.0,32.0,9.0,6.0,0
1198,2.0,97799.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,5.0,15.0,6.0,9.0,3.0,0
1199,3.0,94398.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,3.0,34.0,40.0,3.0,10.0,0
1200,2.0,109158.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,15.0,21.0,9.0,5.0,0
1201,3.0,90987.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,4.0,11.0,7.0,2.0,2.0,0
1202,2.0,54451.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,1.0,34.0,7.0,5.0,8.0,0
1203,1.0,36747.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,20.0,39.0,2.0,8.0,0
1204,2.0,34461.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,44.0,1.0,16.0,27.0,8.0,7.0,0
1205,2.0,80906.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,2.0,31.0,8.0,2.0,6.0,0
1206,1.0,30263.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,5.0,9.0,1.0,1.0,0
1207,2.0,45471.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,51.0,1.0,23.0,28.0,7.0,8.0,0
1208,1.0,73318.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,26.0,15.0,5.0,1.0,0
1209,0.0,26587.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,1.0,19.0,2.0,7.0,8.0,0
1210,3.0,51549.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,43.0,1.0,24.0,7.0,6.0,2.0,0
1211,2.0,30487.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,2.0,1.0,18.0,2.0,8.0,0
1212,3.0,38202.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,1.0,8.0,22.0,7.0,10.0,0
1213,2.0,186042.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,26.0,2.0,27.0,20.0,9.0,4.0,0
1214,2.0,33283.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,2.0,2.0,33.0,0.0,7.0,1
1215,2.0,62174.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,19.0,7.0,0.0,5.0,0
1216,2.0,81953.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,4.0,5.0,3.0,9.0,8.0,0
1217,2.0,71722.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,2.0,32.0,14.0,7.0,6.0,0
1218,1.0,38228.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,2.0,0.0,44.0,8.0,5.0,0
1219,3.0,44972.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,2.0,5.0,36.0,9.0,1.0,0
1220,2.0,113958.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,4.0,33.0,13.0,5.0,3.0,0
1221,2.0,86372.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,4.0,14.0,16.0,4.0,10.0,0
1222,3.0,105031.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,4.0,25.0,16.0,1.0,9.0,0
1223,2.0,78038.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,13.0,5.0,8.0,9.0,0
1224,3.0,17847.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,1.0,6.0,25.0,5.0,5.0,0
1225,2.0,48959.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,30.0,38.0,7.0,3.0,0
1226,0.0,45763.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,1.0,23.0,38.0,8.0,6.0,0
1227,3.0,101662.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,4.0,30.0,38.0,8.0,5.0,0
1228,2.0,76779.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,3.0,28.0,39.0,7.0,1.0,0
1229,2.0,59626.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,41.0,3.0,31.0,41.0,9.0,2.0,0
1230,2.0,41827.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,16.0,26.0,7.0,5.0,0
1231,1.0,85185.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,4.0,13.0,13.0,2.0,9.0,0
1232,2.0,50153.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,34.0,1.0,23.0,44.0,2.0,4.0,0
1233,3.0,50800.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,1.0,26.0,26.0,1.0,9.0,0
1234,0.0,62476.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,24.0,1.0,0.0,3.0,0
1235,1.0,66615.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,2.0,31.0,8.0,3.0,1.0,0
1236,0.0,58463.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,28.0,2.0,17.0,4.0,1.0,6.0,0
1237,2.0,86469.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,4.0,17.0,21.0,1.0,10.0,0
1238,2.0,49595.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,1.0,25.0,22.0,4.0,7.0,0
1239,2.0,46445.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,2.0,8.0,37.0,3.0,4.0,0
1240,3.0,77706.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,2.0,34.0,3.0,0.0,10.0,0
1241,2.0,22558.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,50.0,1.0,7.0,19.0,8.0,5.0,0
1242,1.0,59626.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,4.0,19.0,1.0,3.0,4.0,0
1243,3.0,81349.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,3.0,21.0,29.0,4.0,3.0,0
1244,2.0,73927.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,3.0,18.0,23.0,6.0,1.0,0
1245,2.0,108385.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,59.0,4.0,29.0,33.0,1.0,6.0,0
1246,2.0,81753.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,3.0,27.0,41.0,7.0,10.0,0
1247,3.0,56482.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,34.0,1.0,34.0,23.0,1.0,5.0,0
1248,2.0,80351.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,51.0,3.0,10.0,5.0,9.0,1.0,0
1249,2.0,59626.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,44.0,2.0,30.0,7.0,4.0,5.0,0
1250,2.0,52333.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,29.0,6.0,1.0,6.0,0
1251,0.0,41663.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,54.0,1.0,22.0,22.0,1.0,10.0,0
1252,2.0,69362.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,18.0,13.0,3.0,5.0,0
1253,2.0,69726.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,3.0,11.0,12.0,3.0,1.0,0
1254,1.0,35018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,14.0,4.0,7.0,5.0,0
1255,0.0,95466.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,43.0,3.0,30.0,8.0,5.0,10.0,0
1256,1.0,93663.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,4.0,14.0,37.0,9.0,1.0,0
1257,2.0,57004.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,1.0,28.0,31.0,7.0,3.0,0
1258,3.0,42490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,25.0,37.0,6.0,2.0,0
1259,3.0,59045.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,49.0,3.0,1.0,26.0,9.0,1.0,1
